timestamp,latitude,longitude,accuracy
1776296204.8314612,37.87554629935307,-122.25897489198309,14.245954590575268
1776296205.8247113,37.87554629935307,-122.25897489198309,14.24595459057527
1776296206.8162024,37.87554629935307,-122.25897489198309,14.24595459057527
1776296207.8155687,37.87554629935307,-122.25897489198309,14.24595459057527
1776296208.8172083,37.87554629935307,-122.25897489198309,14.24595459057527
1776296209.816951,37.87554629935307,-122.25897489198309,14.24595459057527
1776296210.8255816,37.87554629935307,-122.25897489198309,14.245954590575272
1776296211.8165786,37.87554629935307,-122.25897489198309,14.245954590575272
1776296212.8244421,37.87554629935307,-122.25897489198309,14.245954590575272
1776296213.8167706,37.87554629935307,-122.25897489198309,14.24595459057527
1776296214.8158803,37.87554629935307,-122.25897489198309,14.245954590575272
1776296215.817882,37.87554629935307,-122.25897489198309,14.24595459057527
1776296216.8176947,37.87554629935307,-122.25897489198309,14.245954590575272
1776296217.8200405,37.87554629935307,-122.25897489198309,14.245954590575272
1776296218.8125024,37.87554629935307,-122.25897489198309,14.24595459057527
1776296219.817593,37.87554629935307,-122.25897489198309,14.24595459057527
1776296220.8144991,37.87554629935307,-122.25897489198309,14.24595459057527
1776296221.8169951,37.87554629935307,-122.25897489198309,14.245954590575272
1776296222.8252578,37.87554629935307,-122.25897489198309,14.245954590575272
1776296223.8134801,37.87554629935307,-122.25897489198309,14.245954590575272
1776296224.8179433,37.87554629935307,-122.25897489198309,14.24595459057527
1776296225.816282,37.87554629935307,-122.25897489198309,14.24595459057527
1776296226.8215473,37.87554629935307,-122.25897489198309,14.24595459057527
1776296227.8181367,37.87549292558723,-122.2589895210621,14.24595459057527
1776296228.921793,37.87549219311784,-122.25898963800019,14.24595458732158
1776296229.825062,37.87549403217654,-122.258986473588,14.24595459057527
1776296230.817255,37.87549403217654,-122.258986473588,14.24595459057527
1776296231.819343,37.87549403217654,-122.258986473588,14.24595459057527
1776296232.8193502,37.87549403217654,-122.258986473588,14.24595459057527
1776296233.822473,37.87549403217654,-122.258986473588,14.24595459057527
1776296234.8178012,37.87549403217654,-122.258986473588,14.245954590575272
1776296235.822804,37.87549403217654,-122.258986473588,14.24595459057527
1776296236.816034,37.87549403217654,-122.258986473588,14.24595459057527
1776296237.8160584,37.87549403217654,-122.258986473588,14.24595459057527
1776296238.8181174,37.87549403217654,-122.258986473588,14.245954590575272
1776296239.8185368,37.87549403217654,-122.258986473588,14.24595459057527
1776296240.8137765,37.87549403217654,-122.258986473588,14.245954590575272
1776296241.818045,37.87549403217654,-122.258986473588,14.24595459057527
1776296242.815675,37.87549403217654,-122.258986473588,14.245954590575272
1776296243.818002,37.87549403217654,-122.258986473588,14.245954590575272
1776296244.817759,37.87549403217654,-122.258986473588,14.24595459057527
1776296245.8127713,37.87549403217654,-122.258986473588,14.245954590575272
1776296246.8157403,37.87549403217654,-122.258986473588,14.245954590575272
1776296247.8149009,37.87549403217654,-122.258986473588,14.24595459057527
1776296248.818788,37.87549403217654,-122.258986473588,14.24595459057527
1776296249.8130133,37.87549403217654,-122.258986473588,14.24595459057527
1776296250.8217354,37.87549403217654,-122.258986473588,14.24595459057527
1776296251.8228269,37.87549403217654,-122.258986473588,14.24595459057527
1776296252.8192677,37.87549403217654,-122.258986473588,14.24595459057527
1776296253.8170068,37.87549403217654,-122.258986473588,14.24595459057527
1776296254.8145387,37.87549403217654,-122.258986473588,14.24595459057527
1776296255.815883,37.87549403217654,-122.258986473588,14.24595459057527
1776296256.8225005,37.87549403217654,-122.258986473588,14.24595459057527
1776296257.816207,37.87549403217654,-122.258986473588,14.24595459057527
1776296258.8201032,37.87549403217654,-122.258986473588,14.245954590575272
1776296259.8157601,37.87549403217654,-122.258986473588,14.245954590575272
1776296260.8129902,37.87549403217654,-122.258986473588,14.24595459057527
1776296261.8154335,37.87549403217654,-122.258986473588,14.24595459057527
1776296262.8187964,37.87549403217654,-122.258986473588,14.24595459057527
1776296263.8147392,37.87549403217654,-122.258986473588,14.24595459057527
1776296264.81618,37.87549403217654,-122.258986473588,14.24595459057527
1776296265.8163898,37.87549403217654,-122.258986473588,14.24595459057527
1776296266.819585,37.87549403217654,-122.258986473588,14.245954590575272
1776296267.817481,37.87549403217654,-122.258986473588,14.24595459057527
1776296268.8165073,37.87549403217654,-122.258986473588,14.24595459057527
1776296269.8160636,37.87549403217654,-122.258986473588,14.24595459057527
1776296270.8169854,37.87549403217654,-122.258986473588,14.245954590575272
1776296271.8163197,37.87549403217654,-122.258986473588,14.245954590575272
1776296272.8193939,37.87549403217654,-122.258986473588,14.24595459057527
1776296273.8163116,37.87549403217654,-122.258986473588,14.24595459057527
1776296274.8156698,37.87549358914644,-122.25900844099256,14.245954586459183
1776296275.8180869,37.87549885864,-122.25899132900753,14.245954588033202
1776296276.8201704,37.8755012857004,-122.25898525301794,14.245954588849912
1776296277.822595,37.87550525368664,-122.25897794053307,14.245954572986653
1776296278.8140461,37.875506544551385,-122.25897092245991,14.245954587084714
1776296279.817637,37.8755088418213,-122.258968462909,14.24595459057527
1776296280.838204,37.87550242627261,-122.25896692535127,14.245954582677246
1776296281.8169484,37.87550269332761,-122.25896241840074,14.24595458415059
1776296282.8157804,37.87550225787955,-122.2589583152114,14.24595455382343
1776296283.815559,37.87550685628951,-122.25895162601431,14.245954569846006
1776296284.8141038,37.875498479983776,-122.25895396220017,14.245954510260585
1776296285.8173032,37.87548953926105,-122.2589447914135,14.245954491831279
1776296286.8183026,37.87547776113989,-122.25894796096881,14.245954475720005
1776296287.8219159,37.87546635898382,-122.25893862846262,14.245954505139816
1776296288.8135276,37.87545643088711,-122.25893543291015,14.245954498571317
1776296289.8168871,37.875460483809704,-122.25893728800713,14.245954575679779
1776296290.8202436,37.8754536715993,-122.25893898776594,14.245954570525022
1776296291.8119664,37.87544722342044,-122.25893670482033,14.245954543062329
1776296292.8200974,37.87543959513319,-122.25893910539473,14.245954545894431
1776296293.8165634,37.875432138783005,-122.25893914831003,14.245954552019892
1776296294.8141854,37.87542330057963,-122.2589367449264,14.245954531897594
1776296295.8156834,37.87542841264962,-122.25893027641426,14.245954581107464
1776296296.8142378,37.87542605989579,-122.25892558882762,14.245954574412355
1776296297.8191404,37.87541891205183,-122.25890624941923,14.245954546792335
1776296298.8204765,37.875388720480856,-122.25888887929302,14.245954495026979
1776296299.818827,37.875376212576676,-122.25888333815976,14.245954540686204
1776296300.816607,37.875371411282515,-122.2588741919702,14.245954560062968
1776296301.8170524,37.87538269992447,-122.25885967076641,14.245954588724285
1776296302.8159034,37.875392254218816,-122.25886101101136,14.245954588694026
1776296303.8178875,37.875401865709385,-122.25885259217253,14.245954582512734
1776296304.8287878,37.87539508526183,-122.25884710379898,14.245954583585826
1776296305.8218699,37.87539825039778,-122.25882209069823,14.245954564127224
1776296306.8189352,37.87541224304513,-122.25880303861196,14.245954536603396
1776296307.823018,37.87542411757931,-122.25878208395811,14.245954539936013
1776296308.8180895,37.87542303186507,-122.25879695279856,14.245954558207265
1776296309.8170009,37.87542446319452,-122.2587886244414,14.245954547890678
1776296310.817131,37.87542470629894,-122.25877409980338,14.245954539798477
1776296311.8239346,37.87542195695268,-122.25876101174198,14.245954553230645
1776296312.8100684,37.87542222789362,-122.25873956868382,14.245954537269764
1776296313.8201485,37.87542095182492,-122.25872922380339,14.245954534620873
1776296314.8175406,37.87541831937154,-122.25871577149373,14.245954543141906
1776296315.8231254,37.87542071816142,-122.25870103161404,14.245954532594224
1776296316.8227184,37.875421147259026,-122.25868524355303,14.245954520021233
1776296317.8285842,37.87541965417836,-122.25868036199206,14.245954559587235
1776296318.8147352,37.875437124292205,-122.25866746196425,14.24595452403496
1776296319.8183906,37.87544881327309,-122.25866026143055,14.24595453645892
1776296320.817973,37.87543212704951,-122.25863745766084,14.245954524837886
1776296321.8204384,37.87542370859698,-122.25864357599119,14.245954582651425
1776296322.8186126,37.87540126319861,-122.25861714616867,14.245954569114097
1776296323.8196905,37.8753874639334,-122.25859141520908,14.245954562113807
1776296324.8214264,37.875403300449506,-122.25858128359168,14.245954515394496
1776296325.8204596,37.8754033842952,-122.25856723154216,14.245954537395862
1776296326.812467,37.87540716801517,-122.25855468659296,14.245954547881055
1776296327.8185723,37.875409927643865,-122.25854339698171,14.2459545431378
1776296328.8199277,37.8754158549154,-122.25853638990131,14.245954557891071
1776296329.8210344,37.87541560201312,-122.25852098957029,14.245954554181365
1776296330.8167078,37.87541379785818,-122.2585074926485,14.245954543511361
1776296331.8212392,37.87541560526977,-122.25847993294585,14.245954502613133
1776296332.8191233,37.87541848804266,-122.25847326754068,14.245954531138949
1776296333.8231418,37.875424948425625,-122.2584724965832,14.245954569582972
1776296334.820416,37.87542866818825,-122.25847641223865,14.2459545759153
1776296335.8155928,37.87543480575166,-122.25847654082942,14.245954585913948
1776296336.8192759,37.875448007950204,-122.2584781639079,14.245954603373159
1776296337.8199477,37.875450057483675,-122.25848255712067,14.245954623279871
1776296338.8191764,37.87546348380899,-122.25848938372125,14.245954635746457
1776296339.818365,37.87547298696089,-122.25849014395774,14.245954639619397
1776296340.820955,37.87547701160221,-122.2584882389291,14.24595463009728
1776296341.8264556,37.87548276232518,-122.2584853469156,14.24595462521186
1776296342.8191235,37.87548939023024,-122.25848840621111,14.245954615171797
1776296343.8641837,37.87548674391802,-122.2584884005784,14.24595459131111
1776296344.8206334,37.87551010150205,-122.25848232626655,14.245954636962603
1776296345.823299,37.8755243802282,-122.25847194838337,14.2459545648781
1776296346.8188834,37.87550892359906,-122.25847445265265,14.245954583279968
1776296347.8181756,37.87550900449655,-122.25847892236159,14.245954574709337
1776296348.8202431,37.87551650807881,-122.258480742308,14.245954521260314
1776296349.8227997,37.8755106300123,-122.25846769974635,14.245954474006725
1776296350.8203082,37.875507317457846,-122.25846986332827,14.245954590575272
1776296351.818066,37.875507317457846,-122.25846986332827,14.245954590575272
1776296352.8191874,37.875506365063174,-122.258466876966,14.245954577264879
1776296353.824394,37.87550648056473,-122.25846722061513,14.24595459057527
1776296354.824712,37.87550670781434,-122.25846584012399,14.24595458320299
1776296355.8193743,37.87550380591415,-122.25846627344087,14.245954585397172
1776296356.872303,37.87550186992864,-122.25846751144293,14.2459545795203
1776296357.8234258,37.8755029906307,-122.2584672014755,14.245954569746331
1776296358.8351512,37.87550120297216,-122.2584672251351,14.245954590575272
1776296359.8739371,37.87550120297216,-122.2584672251351,14.24595459057527
1776296360.858193,37.87550120297216,-122.2584672251351,14.24595459057527
1776296361.8217618,37.87550120297216,-122.2584672251351,14.24595459057527
1776296362.819513,37.87550120297216,-122.2584672251351,14.245954590575272
1776296363.8172264,37.87550120297216,-122.2584672251351,14.24595459057527
1776296364.8178105,37.87550120297216,-122.2584672251351,14.24595459057527
1776296365.817066,37.87550120297216,-122.2584672251351,14.24595459057527
1776296366.8169105,37.87550668776977,-122.25845647177448,14.245954582812429
1776296367.819101,37.87550719555157,-122.25845630513402,14.245954587283567
1776296368.8156729,37.87550722916836,-122.25845648555313,14.24595459057527
1776296369.8159914,37.875508091721194,-122.25845247045896,14.245954585939455
1776296370.8204577,37.875506611781965,-122.25844961725808,14.245954587130402
1776296371.817441,37.8755070728804,-122.25844938022406,14.24595459057527
1776296372.821619,37.8755053385489,-122.25844699345204,14.245954590575272
1776296373.8194213,37.8755071555645,-122.25844352885653,14.245954578181442
1776296374.8194845,37.87550696716454,-122.25844380253749,14.24595459057527
1776296375.8202977,37.875505318751564,-122.2584379362007,14.245954590575272
1776296376.818032,37.875505318751564,-122.2584379362007,14.24595459057527
1776296377.8170526,37.875505318751564,-122.2584379362007,14.24595459057527
1776296378.8176656,37.875505318751564,-122.2584379362007,14.245954590575272
1776296379.8226876,37.875505318751564,-122.2584379362007,14.245954590575272
1776296380.8183746,37.875505318751564,-122.2584379362007,14.245954590575272
1776296381.818826,37.87549606820696,-122.2584192269501,14.245954589586287
1776296382.8188944,37.87549307751701,-122.25842108684328,14.245954588234376
1776296383.8159583,37.87549212358625,-122.25842195721576,14.24595459057527
1776296384.813744,37.87549212358625,-122.25842195721576,14.24595459057527
1776296385.8163667,37.87549212358625,-122.25842195721576,14.24595459057527
1776296386.8169286,37.87549212358625,-122.25842195721576,14.24595459057527
1776296387.8204956,37.87549212358625,-122.25842195721576,14.24595459057527
1776296388.8184638,37.87549212358625,-122.25842195721576,14.245954590575272
1776296389.8208697,37.87549212358625,-122.25842195721576,14.245954590575272
1776296390.82204,37.87549212358625,-122.25842195721576,14.24595459057527
1776296391.8162684,37.87549212358625,-122.25842195721576,14.24595459057527
1776296392.81815,37.87549212358625,-122.25842195721576,14.24595459057527
1776296393.817784,37.87549212358625,-122.25842195721576,14.24595459057527
1776296394.8178556,37.87549212358625,-122.25842195721576,14.24595459057527
1776296395.8210454,37.87549212358625,-122.25842195721576,14.245954590575272
1776296396.818364,37.87549212358625,-122.25842195721576,14.24595459057527
1776296397.8183663,37.87549212358625,-122.25842195721576,14.24595459057527
1776296398.8187761,37.87549212358625,-122.25842195721576,14.24595459057527
1776296399.8180008,37.87549212358625,-122.25842195721576,14.24595459057527
1776296400.8220272,37.87549212358625,-122.25842195721576,14.245954590575272
1776296401.8181994,37.87549212358625,-122.25842195721576,14.24595459057527
1776296402.8192422,37.87549212358625,-122.25842195721576,14.245954590575272
1776296403.8189118,37.87549212358625,-122.25842195721576,14.24595459057527
1776296404.8280842,37.87549212358625,-122.25842195721576,14.245954590575272
1776296405.8207016,37.87549212358625,-122.25842195721576,14.24595459057527
1776296406.8196626,37.87549212358625,-122.25842195721576,14.24595459057527
1776296407.8211868,37.87549212358625,-122.25842195721576,14.24595459057527
1776296408.815399,37.87549212358625,-122.25842195721576,14.245954590575272
1776296409.8169124,37.87549212358625,-122.25842195721576,14.245954590575272
1776296410.819681,37.875509877880454,-122.25837691217623,14.245954589584302
1776296411.8155549,37.87551093576807,-122.25837526533422,14.245954585456161
1776296412.8217795,37.87550869894936,-122.25837622756845,14.245954585627182
1776296413.8167183,37.87551490249218,-122.25837433262731,14.245954570417286
1776296414.8185008,37.875515855307,-122.25837339627694,14.245954585192234
1776296415.8327534,37.87552006684351,-122.25837302677415,14.245954578346934
1776296416.8162403,37.87552272645133,-122.25836963765614,14.245954537262781
1776296417.8152788,37.87553074230854,-122.25837671644942,14.245954536751142
1776296418.8148372,37.87553996360556,-122.25838378849046,14.245954555252107
1776296419.8139172,37.875551911337446,-122.2583892174769,14.2459545515355
1776296420.812195,37.87555650748516,-122.25839244016855,14.245954563035083
1776296421.8183827,37.87555838662583,-122.25839321027668,14.245954571713636
1776296422.815966,37.87556969011203,-122.25839820209863,14.245954555419162
1776296423.8139267,37.87559379304573,-122.25840569253872,14.245954501096831
1776296424.8213773,37.875618338091975,-122.25840822477592,14.24595450744857
1776296425.8187373,37.87563178004647,-122.25840668049445,14.245954499573084
1776296426.8243568,37.87563498368021,-122.25841190380342,14.245954523424707
1776296427.8146496,37.87564346776251,-122.25841741314026,14.245954552357356
1776296428.8157587,37.875654042576386,-122.25841690181176,14.245954541855186
1776296429.8265579,37.875661039611906,-122.25841757707799,14.24595456507858
1776296430.818075,37.875669823015386,-122.25842198486959,14.245954558625721
1776296431.815072,37.875682825845516,-122.2584228173464,14.245954543659055
1776296432.8136256,37.875691237508754,-122.25842843189098,14.245954557286547
1776296433.8174767,37.87569900652183,-122.25843127685334,14.245954559553798
1776296434.819365,37.87570825718348,-122.25843826089472,14.24595455584382
1776296435.8179433,37.87572666062915,-122.25844158502652,14.245954531389632
1776296436.8153787,37.87573893628508,-122.25844611354758,14.245954550709234
1776296437.8183513,37.87574390035944,-122.25845341882658,14.245954579849707
1776296438.8172898,37.87576131554878,-122.25845608895058,14.245954547384791
1776296439.8177116,37.87577149245316,-122.25846163177164,14.24595454774009
1776296440.8198905,37.87578470700041,-122.25846434786804,14.24595455362008
1776296441.839674,37.87579706561401,-122.2584646531074,14.245954556240163
1776296442.8175318,37.875809957722296,-122.25846821510257,14.245954552045287
1776296443.8200202,37.87582055218952,-122.25847733808043,14.245954553419613
1776296444.817491,37.87582897692686,-122.25847013482134,14.245954561072981
1776296445.822536,37.875843045776804,-122.25847122759389,14.245954544270532
1776296446.8185618,37.875854669882315,-122.25847393032771,14.245954542184966
1776296447.8170836,37.87587164935469,-122.25847648807749,14.245954540817761
1776296448.8222415,37.87588160235155,-122.25848087976895,14.245954551092817
1776296449.8188283,37.875893590049955,-122.258486831043,14.245954572758999
1776296450.8217454,37.875900069678934,-122.25849674695397,14.245954575915924
1776296451.8233838,37.87590245594411,-122.25851277010725,14.245954585365842
1776296452.8240767,37.87591107407377,-122.25851930012398,14.245954594392032
1776296453.8134813,37.875925661411124,-122.2585209859127,14.245954589291651
1776296454.8190372,37.875932420930006,-122.25852516077859,14.245954580787352
1776296455.8177717,37.87595039914634,-122.25853084639941,14.245954601676546
1776296456.8194988,37.875956574323475,-122.25853514657746,14.245954603027736
1776296457.8190234,37.87597104933539,-122.25853742104128,14.2459546066191
1776296458.8225927,37.87597363667169,-122.25855093289202,14.245954610034614
1776296459.8168633,37.875983381895864,-122.25855864798272,14.245954619317521
1776296460.8206894,37.875986518179474,-122.25855496062846,14.245954598125275
1776296461.8204217,37.875993163251046,-122.25856114367176,14.245954592379633
1776296462.822821,37.87599577080582,-122.25855874264596,14.245954595373908
1776296463.832335,37.87599706335629,-122.25855552383976,14.245954588147395
1776296464.8234127,37.876001449112174,-122.25855978572986,14.24595458243357
1776296465.8219872,37.87600289422998,-122.25855796415205,14.24595459057527
1776296466.818468,37.87600324626158,-122.25855352218856,14.24595458959911
1776296467.8209448,37.87600450229574,-122.25855083047561,14.245954585845213
1776296468.8196917,37.87600393276141,-122.25855081287138,14.24595459057527
1776296469.818891,37.87601042607283,-122.2585460592439,14.24595458258314
1776296470.818018,37.87600822562164,-122.25854397354274,14.245954589300329
1776296471.8082602,37.87600620397589,-122.2585449123214,14.24595459057527
1776296472.8241208,37.87600609739458,-122.25854491134059,14.245954590575272
1776296473.819893,37.87600609739458,-122.25854491134059,14.245954590575272
1776296474.815641,37.87600609739458,-122.25854491134059,14.24595459057527
1776296475.8166602,37.87600609739458,-122.25854491134059,14.24595459057527
1776296476.8188157,37.87600987435708,-122.25854509517899,14.245954588531628
1776296477.81654,37.87601024039727,-122.25854638175034,14.24595459057527
1776296478.8194916,37.87601024039727,-122.25854638175034,14.24595459057527
1776296479.8192353,37.87601024039727,-122.25854638175034,14.24595459057527
1776296480.8219855,37.87601380833034,-122.25854617392922,14.245954588917442
1776296481.8180788,37.876011333941,-122.25854880016604,14.245954589233092
1776296482.8181305,37.876012042121964,-122.25854944818391,14.245954588656927
1776296483.813685,37.876015318597524,-122.25854718892127,14.245954588401153
1776296484.8145354,37.876013475893124,-122.25854529247069,14.245954588775525
1776296485.8174257,37.876013871626974,-122.25854587267965,14.245954589565864
1776296486.8167598,37.87601487086387,-122.25854865806731,14.245954589634085
1776296487.817583,37.87601503370791,-122.25854741528201,14.245954590575272
1776296488.8216572,37.87601696034485,-122.25854593162151,14.245954588697753
1776296489.8149374,37.8760184807784,-122.25854875118459,14.245954586102927
1776296490.8188088,37.87601461021534,-122.25855168534399,14.245954586973495
1776296491.8226836,37.87601340830659,-122.25855710708197,14.245954589163382
1776296492.822253,37.876022354442334,-122.25854604765705,14.245954549731454
1776296493.81899,37.876021328084676,-122.25854538880421,14.245954571601054
1776296494.8276875,37.87602064407953,-122.25855005827862,14.245954579118571
1776296495.8183863,37.87602487538669,-122.25855050490367,14.245954571252467
1776296496.8226569,37.87602443290008,-122.25854856705925,14.245954586432731
1776296497.8168461,37.876024986718235,-122.25854805847247,14.245954590575272
1776296498.8242006,37.876024986718235,-122.25854805847247,14.24595459057527
1776296499.8183765,37.876024986718235,-122.25854805847247,14.24595459057527
1776296500.8180385,37.876024986718235,-122.25854805847247,14.24595459057527
1776296501.8164985,37.876024986718235,-122.25854805847247,14.245954590575272
1776296502.8168762,37.876024986718235,-122.25854805847247,14.24595459057527
1776296503.823222,37.87603151313554,-122.25854119793756,14.245954587897785
1776296504.8318276,37.87603303615706,-122.25854161705186,14.245954580258125
1776296505.8286402,37.876033944797925,-122.25854280892472,14.24595458216932
1776296506.8210793,37.876031807190415,-122.2585442263313,14.245954588818007
1776296508.597413,37.87603184161738,-122.25854211962884,14.24595458613925
1776296508.8159924,37.87603161650441,-122.25854355221064,14.245954590575272
1776296509.8213203,37.87603070076022,-122.25854537057347,14.245954589445791
1776296510.8253045,37.876030143119486,-122.25854305819715,14.245954586507546
1776296512.058775,37.87603106668089,-122.25854053653032,14.245954578061276
1776296512.8189328,37.87602984755241,-122.25854022598399,14.245954589328976
1776296513.8166625,37.87602997964385,-122.25853701785415,14.24595458768672
1776296514.8177798,37.876027775187936,-122.25853745593261,14.245954587998272
1776296515.8192976,37.87603073190701,-122.25851928823445,14.245954570516886
1776296516.8190167,37.876034049403465,-122.25851457277014,14.245954572742935
1776296517.8153374,37.87603034800618,-122.25851713438308,14.24595459057527
1776296518.822468,37.87603034800618,-122.25851713438308,14.245954590575272
1776296519.8173187,37.87602794064206,-122.25851913791342,14.24595459057527
1776296520.816868,37.87602794064206,-122.25851913791342,14.24595459057527
1776296521.816467,37.87602794064206,-122.25851913791342,14.24595459057527
1776296522.8190904,37.87602794064206,-122.25851913791342,14.245954590575272
1776296523.8157709,37.8760269073462,-122.25851759660034,14.245954588288692
1776296524.817482,37.87602709128517,-122.25851761794281,14.24595459057527
